	s_domain	domain_type	encoder_type	metric_name	metric_value	full_metric_name	clip_model_name
888	sketch_indomain (text)	text	fse_with_generator_shift	quality	0.2467041015625	quality/sketch/ViT-B-32,	ViT-B-32
889	sketch_indomain (text)	text	fse_with_generator_shift	diversity	0.327392578125	diversity/sketch/ViT-B-32,	ViT-B-32
890	claude_monet_painting_indomain (text)	text	orig	quality	0.28857421875	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
891	claude_monet_painting_indomain (text)	text	orig	diversity	0.293212890625	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
892	claude_monet_painting_indomain (text)	text	e4e	quality	0.27685546875	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
893	claude_monet_painting_indomain (text)	text	e4e	diversity	0.3017578125	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
894	claude_monet_painting_indomain (text)	text	fse	quality	0.27880859375	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
895	claude_monet_painting_indomain (text)	text	fse	diversity	0.297607421875	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
896	claude_monet_painting_indomain (text)	text	fse_with_features	quality	0.255859375	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
897	claude_monet_painting_indomain (text)	text	fse_with_features	diversity	0.349609375	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
898	claude_monet_painting_indomain (text)	text	fse_with_generator_shift	quality	0.255859375	quality/claude_monet_painting/ViT-B-32,	ViT-B-32
899	claude_monet_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.349853515625	diversity/claude_monet_painting/ViT-B-32,	ViT-B-32
900	cubism_painting (text)	text	orig	quality	0.314697265625	quality/cubism_painting/ViT-B-32,	ViT-B-32
901	cubism_painting (text)	text	orig	diversity	0.1417236328125	diversity/cubism_painting/ViT-B-32,	ViT-B-32
902	cubism_painting (text)	text	e4e	quality	0.31494140625	quality/cubism_painting/ViT-B-32,	ViT-B-32
903	cubism_painting (text)	text	e4e	diversity	0.11962890625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
904	cubism_painting (text)	text	fse	quality	0.314453125	quality/cubism_painting/ViT-B-32,	ViT-B-32
905	cubism_painting (text)	text	fse	diversity	0.12353515625	diversity/cubism_painting/ViT-B-32,	ViT-B-32
906	cubism_painting (text)	text	fse_with_features	quality	0.285400390625	quality/cubism_painting/ViT-B-32,	ViT-B-32
907	cubism_painting (text)	text	fse_with_features	diversity	0.24609375	diversity/cubism_painting/ViT-B-32,	ViT-B-32
908	cubism_painting (text)	text	fse_with_generator_shift	quality	0.30419921875	quality/cubism_painting/ViT-B-32,	ViT-B-32
909	cubism_painting (text)	text	fse_with_generator_shift	diversity	0.16748046875	diversity/cubism_painting/ViT-B-32,	ViT-B-32
910	the_thanos_indomain (text)	text	orig	quality	0.2998046875	quality/the_thanos/ViT-B-32,	ViT-B-32
911	the_thanos_indomain (text)	text	orig	diversity	0.275634765625	diversity/the_thanos/ViT-B-32,	ViT-B-32
912	the_thanos_indomain (text)	text	e4e	quality	0.288818359375	quality/the_thanos/ViT-B-32,	ViT-B-32
913	the_thanos_indomain (text)	text	e4e	diversity	0.2978515625	diversity/the_thanos/ViT-B-32,	ViT-B-32
914	the_thanos_indomain (text)	text	fse	quality	0.2919921875	quality/the_thanos/ViT-B-32,	ViT-B-32
915	the_thanos_indomain (text)	text	fse	diversity	0.288330078125	diversity/the_thanos/ViT-B-32,	ViT-B-32
916	the_thanos_indomain (text)	text	fse_with_features	quality	0.26904296875	quality/the_thanos/ViT-B-32,	ViT-B-32
917	the_thanos_indomain (text)	text	fse_with_features	diversity	0.3447265625	diversity/the_thanos/ViT-B-32,	ViT-B-32
918	the_thanos_indomain (text)	text	fse_with_generator_shift	quality	0.26904296875	quality/the_thanos/ViT-B-32,	ViT-B-32
919	the_thanos_indomain (text)	text	fse_with_generator_shift	diversity	0.3447265625	diversity/the_thanos/ViT-B-32,	ViT-B-32
920	pixar_indomain (text)	text	orig	quality	0.3251953125	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
921	pixar_indomain (text)	text	orig	diversity	0.234130859375	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
922	pixar_indomain (text)	text	e4e	quality	0.32568359375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
923	pixar_indomain (text)	text	e4e	diversity	0.206787109375	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
924	pixar_indomain (text)	text	fse	quality	0.327880859375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
925	pixar_indomain (text)	text	fse	diversity	0.19921875	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
926	pixar_indomain (text)	text	fse_with_features	quality	0.30224609375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
927	pixar_indomain (text)	text	fse_with_features	diversity	0.2822265625	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
928	pixar_indomain (text)	text	fse_with_generator_shift	quality	0.30224609375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
929	pixar_indomain (text)	text	fse_with_generator_shift	diversity	0.2822265625	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
930	joker_indomain (text)	text	orig	quality	0.3037109375	quality/the_joker/ViT-B-32,	ViT-B-32
931	joker_indomain (text)	text	orig	diversity	0.2115478515625	diversity/the_joker/ViT-B-32,	ViT-B-32
932	joker_indomain (text)	text	e4e	quality	0.3046875	quality/the_joker/ViT-B-32,	ViT-B-32
933	joker_indomain (text)	text	e4e	diversity	0.2021484375	diversity/the_joker/ViT-B-32,	ViT-B-32
934	joker_indomain (text)	text	fse	quality	0.300537109375	quality/the_joker/ViT-B-32,	ViT-B-32
935	joker_indomain (text)	text	fse	diversity	0.1971435546875	diversity/the_joker/ViT-B-32,	ViT-B-32
936	joker_indomain (text)	text	fse_with_features	quality	0.278564453125	quality/the_joker/ViT-B-32,	ViT-B-32
937	joker_indomain (text)	text	fse_with_features	diversity	0.283203125	diversity/the_joker/ViT-B-32,	ViT-B-32
938	joker_indomain (text)	text	fse_with_generator_shift	quality	0.278564453125	quality/the_joker/ViT-B-32,	ViT-B-32
939	joker_indomain (text)	text	fse_with_generator_shift	diversity	0.283203125	diversity/the_joker/ViT-B-32,	ViT-B-32
